State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter
Arkansas,Ashley,5,3,2023-06-29,48,Good,PM2.5
Arkansas,Crittenden,5,35,2023-06-29,54,Moderate,PM2.5
Arkansas,Garland,5,51,2023-06-29,51,Moderate,PM2.5
Arkansas,Jackson,5,67,2023-06-29,56,Moderate,PM2.5
Arkansas,Polk,5,113,2023-06-29,32,Good,PM2.5
Arkansas,Pulaski,5,119,2023-06-29,68,Moderate,PM2.5
Arkansas,Union,5,139,2023-06-29,52,Moderate,PM2.5
California,Colusa,6,11,2023-06-29,53,Moderate,PM2.5
California,Del Norte,6,15,2023-06-29,15,Good,PM2.5
California,Kern,6,29,2023-06-29,55,Moderate,PM2.5
California,Lake,6,33,2023-06-29,23,Good,PM2.5
California,Mono,6,51,2023-06-29,20,Good,PM2.5
California,Plumas,6,63,2023-06-29,24,Good,PM2.5
California,Sacramento,6,67,2023-06-29,31,Good,PM2.5
California,San Mateo,6,81,2023-06-29,29,Good,PM2.5
California,Stanislaus,6,99,2023-06-29,30,Good,PM2.5
California,Trinity,6,105,2023-06-29,17,Good,PM2.5
Colorado,Adams,8,1,2023-06-29,32,Good,PM2.5
Connecticut,Hartford,9,3,2023-06-29,65,Moderate,PM2.5
Connecticut,Litchfield,9,5,2023-06-29,87,Moderate,PM2.5
Connecticut,New Haven,9,9,2023-06-29,71,Moderate,PM2.5
Connecticut,New London,9,11,2023-06-29,57,Moderate,PM2.5
District Of Columbia,District of Columbia,11,1,2023-06-29,164,Unhealthy,PM2.5
Florida,Alachua,12,1,2023-06-29,65,Moderate,PM2.5
Florida,Bay,12,5,2023-06-29,64,Moderate,PM2.5
Florida,Citrus,12,17,2023-06-29,56,Moderate,PM2.5
Florida,Collier,12,21,2023-06-29,37,Good,PM2.5
Florida,Columbia,12,23,2023-06-29,82,Moderate,PM2.5
Florida,Escambia,12,33,2023-06-29,72,Moderate,PM2.5
Florida,Hamilton,12,47,2023-06-29,63,Moderate,PM2.5
Florida,Hillsborough,12,57,2023-06-29,56,Moderate,PM2.5
Florida,Leon,12,73,2023-06-29,66,Moderate,PM2.5
Florida,Marion,12,83,2023-06-29,52,Moderate,PM2.5
Florida,Pinellas,12,103,2023-06-29,57,Moderate,PM2.5
Florida,Sarasota,12,115,2023-06-29,46,Good,PM2.5
Florida,Wakulla,12,129,2023-06-29,62,Moderate,PM2.5
Georgia,Bibb,13,21,2023-06-29,80,Moderate,PM2.5
Georgia,Chatham,13,51,2023-06-29,67,Moderate,PM2.5
Georgia,Clarke,13,59,2023-06-29,73,Moderate,PM2.5
Georgia,Clayton,13,63,2023-06-29,97,Moderate,PM2.5
Georgia,Cobb,13,67,2023-06-29,125,Unhealthy for Sensitive Groups,PM2.5
Georgia,Coffee,13,69,2023-06-29,56,Moderate,PM2.5
Georgia,Dougherty,13,95,2023-06-29,71,Moderate,PM2.5
Georgia,Floyd,13,115,2023-06-29,110,Unhealthy for Sensitive Groups,PM2.5
Georgia,Glynn,13,127,2023-06-29,66,Moderate,PM2.5
Georgia,Hall,13,139,2023-06-29,125,Unhealthy for Sensitive Groups,PM2.5
Georgia,Houston,13,153,2023-06-29,70,Moderate,PM2.5
Georgia,Lowndes,13,185,2023-06-29,70,Moderate,PM2.5
Georgia,Walker,13,295,2023-06-29,128,Unhealthy for Sensitive Groups,PM2.5
Georgia,Washington,13,303,2023-06-29,82,Moderate,PM2.5
Hawaii,Hawaii,15,1,2023-06-29,18,Good,PM2.5
Hawaii,Maui,15,9,2023-06-29,13,Good,PM2.5
Idaho,Benewah,16,9,2023-06-29,27,Good,PM2.5
Idaho,Boise,16,15,2023-06-29,7,Good,PM2.5
Idaho,Bonner,16,17,2023-06-29,22,Good,PM2.5
Idaho,Bonneville,16,19,2023-06-29,28,Good,PM2.5
Idaho,Canyon,16,27,2023-06-29,24,Good,PM2.5
Idaho,Franklin,16,41,2023-06-29,24,Good,PM2.5
Idaho,Kootenai,16,55,2023-06-29,24,Good,PM2.5
Idaho,Latah,16,57,2023-06-29,11,Good,PM2.5
Idaho,Lemhi,16,59,2023-06-29,13,Good,PM2.5
Idaho,Nez Perce,16,69,2023-06-29,32,Good,PM2.5
Idaho,Shoshone,16,79,2023-06-29,23,Good,PM2.5
Idaho,Twin Falls,16,83,2023-06-29,17,Good,PM2.5
Idaho,Valley,16,85,2023-06-29,20,Good,PM2.5
Illinois,Champaign,17,19,2023-06-29,125,Unhealthy for Sensitive Groups,PM2.5
Illinois,Cook,17,31,2023-06-29,158,Unhealthy,PM2.5
Illinois,DuPage,17,43,2023-06-29,157,Unhealthy,PM2.5
Illinois,Hamilton,17,65,2023-06-29,47,Good,PM2.5
Illinois,Jersey,17,83,2023-06-29,43,Good,PM2.5
Illinois,Kane,17,89,2023-06-29,156,Unhealthy,PM2.5
Illinois,Macon,17,115,2023-06-29,93,Moderate,PM2.5
Illinois,Madison,17,119,2023-06-29,57,Moderate,PM2.5
Illinois,McHenry,17,111,2023-06-29,163,Unhealthy,PM2.5
Illinois,McLean,17,113,2023-06-29,98,Moderate,PM2.5
Illinois,Randolph,17,157,2023-06-29,52,Moderate,PM2.5
Illinois,Rock Island,17,161,2023-06-29,163,Unhealthy,PM2.5
Illinois,Saint Clair,17,163,2023-06-29,54,Moderate,PM2.5
Illinois,Sangamon,17,167,2023-06-29,158,Unhealthy,PM2.5
Illinois,Will,17,197,2023-06-29,153,Unhealthy,PM2.5
Illinois,Winnebago,17,201,2023-06-29,181,Unhealthy,PM2.5
Indiana,Bartholomew,18,5,2023-06-29,121,Unhealthy for Sensitive Groups,PM2.5
Indiana,Clark,18,19,2023-06-29,123,Unhealthy for Sensitive Groups,PM2.5
Indiana,Delaware,18,35,2023-06-29,121,Unhealthy for Sensitive Groups,PM2.5
Indiana,Dubois,18,37,2023-06-29,73,Moderate,PM2.5
Indiana,Elkhart,18,39,2023-06-29,149,Unhealthy for Sensitive Groups,PM2.5
Indiana,Floyd,18,43,2023-06-29,103,Unhealthy for Sensitive Groups,PM2.5
Indiana,Greene,18,55,2023-06-29,94,Moderate,PM2.5
Indiana,Hamilton,18,57,2023-06-29,136,Unhealthy for Sensitive Groups,PM2.5
Indiana,Henry,18,65,2023-06-29,141,Unhealthy for Sensitive Groups,PM2.5
Indiana,Howard,18,67,2023-06-29,135,Unhealthy for Sensitive Groups,PM2.5
Indiana,LaPorte,18,91,2023-06-29,121,Unhealthy for Sensitive Groups,PM2.5
Indiana,Lake,18,89,2023-06-29,145,Unhealthy for Sensitive Groups,PM2.5
Indiana,Madison,18,95,2023-06-29,142,Unhealthy for Sensitive Groups,PM2.5
Indiana,Marion,18,97,2023-06-29,173,Unhealthy,PM2.5
Indiana,Monroe,18,105,2023-06-29,114,Unhealthy for Sensitive Groups,PM2.5
Indiana,Porter,18,127,2023-06-29,130,Unhealthy for Sensitive Groups,PM2.5
Indiana,Spencer,18,147,2023-06-29,67,Moderate,PM2.5
Indiana,St. Joseph,18,141,2023-06-29,157,Unhealthy,PM2.5
Indiana,Tippecanoe,18,157,2023-06-29,124,Unhealthy for Sensitive Groups,PM2.5
Indiana,Vanderburgh,18,163,2023-06-29,86,Moderate,PM2.5
Indiana,Vigo,18,167,2023-06-29,86,Moderate,PM2.5
Indiana,Whitley,18,183,2023-06-29,157,Unhealthy,PM2.5
Iowa,Black Hawk,19,13,2023-06-29,154,Unhealthy,PM2.5
Iowa,Clinton,19,45,2023-06-29,168,Unhealthy,PM2.5
Iowa,Johnson,19,103,2023-06-29,178,Unhealthy,PM2.5
Iowa,Lee,19,111,2023-06-29,97,Moderate,PM2.5
Iowa,Linn,19,113,2023-06-29,183,Unhealthy,PM2.5
Iowa,Montgomery,19,137,2023-06-29,55,Moderate,PM2.5
Iowa,Muscatine,19,139,2023-06-29,164,Unhealthy,PM2.5
Iowa,Polk,19,153,2023-06-29,127,Unhealthy for Sensitive Groups,PM2.5
Iowa,Pottawattamie,19,155,2023-06-29,54,Moderate,PM2.5
Iowa,Scott,19,163,2023-06-29,159,Unhealthy,PM2.5
Iowa,Van Buren,19,177,2023-06-29,125,Unhealthy for Sensitive Groups,PM2.5
Iowa,Woodbury,19,193,2023-06-29,41,Good,PM2.5
Kentucky,Bell,21,13,2023-06-29,131,Unhealthy for Sensitive Groups,PM2.5
Kentucky,Boyd,21,19,2023-06-29,154,Unhealthy,PM2.5
Kentucky,Campbell,21,37,2023-06-29,137,Unhealthy for Sensitive Groups,PM2.5
Kentucky,Carter,21,43,2023-06-29,132,Unhealthy for Sensitive Groups,PM2.5
Kentucky,Christian,21,47,2023-06-29,69,Moderate,PM2.5
Kentucky,Daviess,21,59,2023-06-29,80,Moderate,PM2.5
Kentucky,Fayette,21,67,2023-06-29,128,Unhealthy for Sensitive Groups,PM2.5
Kentucky,Hardin,21,93,2023-06-29,93,Moderate,PM2.5
Kentucky,Jefferson,21,111,2023-06-29,120,Unhealthy for Sensitive Groups,PM2.5
Kentucky,McCracken,21,145,2023-06-29,46,Good,PM2.5
Kentucky,Perry,21,193,2023-06-29,137,Unhealthy for Sensitive Groups,PM2.5
Kentucky,Pike,21,195,2023-06-29,127,Unhealthy for Sensitive Groups,PM2.5
Kentucky,Pulaski,21,199,2023-06-29,120,Unhealthy for Sensitive Groups,PM2.5
Kentucky,Warren,21,227,2023-06-29,98,Moderate,PM2.5
Louisiana,Bossier,22,15,2023-06-29,54,Moderate,PM2.5
Louisiana,Caddo,22,17,2023-06-29,51,Moderate,PM2.5
Louisiana,Lafourche,22,57,2023-06-29,56,Moderate,PM2.5
Louisiana,Livingston,22,63,2023-06-29,52,Moderate,PM2.5
Louisiana,Orleans,22,71,2023-06-29,56,Moderate,PM2.5
Louisiana,Ouachita,22,73,2023-06-29,40,Good,PM2.5
Louisiana,Rapides,22,79,2023-06-29,38,Good,PM2.5
Louisiana,St. Bernard,22,87,2023-06-29,46,Good,PM2.5
Louisiana,St. Tammany,22,103,2023-06-29,43,Good,PM2.5
Louisiana,Tangipahoa,22,105,2023-06-29,48,Good,PM2.5
Louisiana,West Baton Rouge,22,121,2023-06-29,36,Good,PM2.5
Maine,Cumberland,23,5,2023-06-29,61,Moderate,PM2.5
Maryland,Cecil,24,15,2023-06-29,162,Unhealthy,PM2.5
Maryland,Dorchester,24,19,2023-06-29,159,Unhealthy,PM2.5
Maryland,Garrett,24,23,2023-06-29,165,Unhealthy,PM2.5
Maryland,Harford,24,25,2023-06-29,167,Unhealthy,PM2.5
Maryland,Howard,24,27,2023-06-29,168,Unhealthy,PM2.5
Maryland,Kent,24,29,2023-06-29,158,Unhealthy,PM2.5
Maryland,Montgomery,24,31,2023-06-29,161,Unhealthy,PM2.5
Maryland,Prince George's,24,33,2023-06-29,166,Unhealthy,PM2.5
Maryland,Washington,24,43,2023-06-29,167,Unhealthy,PM2.5
Massachusetts,Berkshire,25,3,2023-06-29,79,Moderate,PM2.5
Massachusetts,Bristol,25,5,2023-06-29,51,Moderate,PM2.5
Massachusetts,Franklin,25,11,2023-06-29,53,Moderate,PM2.5
Massachusetts,Hampden,25,13,2023-06-29,56,Moderate,PM2.5
Massachusetts,Hampshire,25,15,2023-06-29,52,Moderate,PM2.5
Massachusetts,Middlesex,25,17,2023-06-29,47,Good,PM2.5
Massachusetts,Norfolk,25,21,2023-06-29,48,Good,PM2.5
Massachusetts,Plymouth,25,23,2023-06-29,52,Moderate,PM2.5
Massachusetts,Suffolk,25,25,2023-06-29,54,Moderate,PM2.5
Massachusetts,Worcester,25,27,2023-06-29,54,Moderate,PM2.5
Michigan,Allegan,26,5,2023-06-29,161,Unhealthy,PM2.5
Michigan,Bay,26,17,2023-06-29,169,Unhealthy,PM2.5
Michigan,Genesee,26,49,2023-06-29,169,Unhealthy,PM2.5
Michigan,Ingham,26,65,2023-06-29,183,Unhealthy,PM2.5
Michigan,Kalamazoo,26,77,2023-06-29,179,Unhealthy,PM2.5
Michigan,Kent,26,81,2023-06-29,167,Unhealthy,PM2.5
Michigan,Lenawee,26,91,2023-06-29,194,Unhealthy,PM2.5
Michigan,Macomb,26,99,2023-06-29,165,Unhealthy,PM2.5
Michigan,Missaukee,26,113,2023-06-29,161,Unhealthy,PM2.5
Michigan,Oakland,26,125,2023-06-29,164,Unhealthy,PM2.5
Michigan,Ottawa,26,139,2023-06-29,167,Unhealthy,PM2.5
Michigan,Schoolcraft,26,153,2023-06-29,153,Unhealthy,PM2.5
Michigan,St. Clair,26,147,2023-06-29,158,Unhealthy,PM2.5
Michigan,Washtenaw,26,161,2023-06-29,180,Unhealthy,PM2.5
Michigan,Wayne,26,163,2023-06-29,178,Unhealthy,PM2.5
Minnesota,Becker,27,5,2023-06-29,58,Moderate,PM2.5
Minnesota,Beltrami,27,7,2023-06-29,61,Moderate,PM2.5
Minnesota,Carlton,27,17,2023-06-29,56,Moderate,PM2.5
Minnesota,Cass,27,21,2023-06-29,64,Moderate,PM2.5
Minnesota,Crow Wing,27,35,2023-06-29,65,Moderate,PM2.5
Minnesota,Dakota,27,37,2023-06-29,90,Moderate,PM2.5
Minnesota,Hennepin,27,53,2023-06-29,88,Moderate,PM2.5
Minnesota,Lake,27,75,2023-06-29,55,Moderate,PM2.5
Minnesota,Olmsted,27,109,2023-06-29,91,Moderate,PM2.5
Minnesota,Ramsey,27,123,2023-06-29,89,Moderate,PM2.5
Minnesota,Saint Louis,27,137,2023-06-29,61,Moderate,PM2.5
Minnesota,Scott,27,139,2023-06-29,87,Moderate,PM2.5
Minnesota,Stearns,27,145,2023-06-29,82,Moderate,PM2.5
Minnesota,Wright,27,171,2023-06-29,87,Moderate,PM2.5
Mississippi,DeSoto,28,33,2023-06-29,57,Moderate,PM2.5
Mississippi,Forrest,28,35,2023-06-29,64,Moderate,PM2.5
Mississippi,Hancock,28,45,2023-06-29,52,Moderate,PM2.5
Mississippi,Harrison,28,47,2023-06-29,62,Moderate,PM2.5
Mississippi,Hinds,28,49,2023-06-29,57,Moderate,PM2.5
Mississippi,Jackson,28,59,2023-06-29,61,Moderate,PM2.5
Missouri,Buchanan,29,21,2023-06-29,52,Moderate,PM2.5
Missouri,Jackson,29,95,2023-06-29,43,Good,PM2.5
Missouri,St. Louis City,29,510,2023-06-29,77,Moderate,PM2.5
Montana,Beaverhead,30,1,2023-06-29,14,Good,PM2.5
Montana,Cascade,30,13,2023-06-29,44,Good,PM2.5
Montana,Gallatin,30,31,2023-06-29,16,Good,PM2.5
Montana,Glacier,30,35,2023-06-29,22,Good,PM2.5
Montana,Hill,30,41,2023-06-29,35,Good,PM2.5
Montana,Lincoln,30,53,2023-06-29,38,Good,PM2.5
Montana,Phillips,30,71,2023-06-29,54,Moderate,PM2.5
Montana,Ravalli,30,81,2023-06-29,16,Good,PM2.5
Montana,Richland,30,83,2023-06-29,48,Good,PM2.5
Montana,Sanders,30,89,2023-06-29,23,Good,PM2.5
Montana,Silver Bow,30,93,2023-06-29,23,Good,PM2.5
Montana,Yellowstone,30,111,2023-06-29,13,Good,PM2.5
Nebraska,Gage,31,67,2023-06-29,7,Good,PM2.5
Nebraska,Hall,31,79,2023-06-29,30,Good,PM2.5
Nebraska,Sarpy,31,153,2023-06-29,58,Moderate,PM2.5
Nebraska,Scotts Bluff,31,157,2023-06-29,9,Good,PM2.5
Nebraska,Washington,31,177,2023-06-29,30,Good,PM2.5
Nevada,Douglas,32,5,2023-06-29,15,Good,PM2.5
New Hampshire,Cheshire,33,5,2023-06-29,46,Good,PM2.5
New Hampshire,Grafton,33,9,2023-06-29,29,Good,PM2.5
New Jersey,Atlantic,34,1,2023-06-29,113,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Bergen,34,3,2023-06-29,92,Moderate,PM2.5
New Jersey,Camden,34,7,2023-06-29,156,Unhealthy,PM2.5
New Jersey,Cumberland,34,11,2023-06-29,141,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Gloucester,34,15,2023-06-29,151,Unhealthy,PM2.5
New Jersey,Hudson,34,17,2023-06-29,100,Moderate,PM2.5
New Jersey,Hunterdon,34,19,2023-06-29,123,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Mercer,34,21,2023-06-29,141,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Middlesex,34,23,2023-06-29,132,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Morris,34,27,2023-06-29,151,Unhealthy,PM2.5
New Jersey,Ocean,34,29,2023-06-29,107,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Passaic,34,31,2023-06-29,103,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Union,34,39,2023-06-29,117,Unhealthy for Sensitive Groups,PM2.5
New Jersey,Warren,34,41,2023-06-29,153,Unhealthy,PM2.5
New Mexico,Santa Fe,35,49,2023-06-29,48,Good,PM2.5
New Mexico,Taos,35,55,2023-06-29,20,Good,PM2.5
New York,Albany,36,1,2023-06-29,115,Unhealthy for Sensitive Groups,PM2.5
New York,Bronx,36,5,2023-06-29,103,Unhealthy for Sensitive Groups,PM2.5
New York,Erie,36,29,2023-06-29,122,Unhealthy for Sensitive Groups,PM2.5
New York,Essex,36,31,2023-06-29,82,Moderate,PM2.5
New York,Kings,36,47,2023-06-29,114,Unhealthy for Sensitive Groups,PM2.5
New York,Monroe,36,55,2023-06-29,163,Unhealthy,PM2.5
New York,Nassau,36,59,2023-06-29,71,Moderate,PM2.5
New York,New York,36,61,2023-06-29,95,Moderate,PM2.5
New York,Oneida,36,65,2023-06-29,155,Unhealthy,PM2.5
New York,Onondaga,36,67,2023-06-29,168,Unhealthy,PM2.5
New York,Orange,36,71,2023-06-29,113,Unhealthy for Sensitive Groups,PM2.5
New York,Queens,36,81,2023-06-29,111,Unhealthy for Sensitive Groups,PM2.5
New York,Richmond,36,85,2023-06-29,118,Unhealthy for Sensitive Groups,PM2.5
New York,Rockland,36,87,2023-06-29,117,Unhealthy for Sensitive Groups,PM2.5
New York,Steuben,36,101,2023-06-29,179,Unhealthy,PM2.5
New York,Westchester,36,119,2023-06-29,78,Moderate,PM2.5
North Carolina,Buncombe,37,21,2023-06-29,94,Moderate,PM2.5
North Carolina,Catawba,37,35,2023-06-29,110,Unhealthy for Sensitive Groups,PM2.5
North Carolina,Cumberland,37,51,2023-06-29,99,Moderate,PM2.5
North Carolina,Davidson,37,57,2023-06-29,126,Unhealthy for Sensitive Groups,PM2.5
North Carolina,Durham,37,63,2023-06-29,121,Unhealthy for Sensitive Groups,PM2.5
North Carolina,Edgecombe,37,65,2023-06-29,99,Moderate,PM2.5
North Carolina,Forsyth,37,67,2023-06-29,153,Unhealthy,PM2.5
North Carolina,Guilford,37,81,2023-06-29,131,Unhealthy for Sensitive Groups,PM2.5
North Carolina,Johnston,37,101,2023-06-29,87,Moderate,PM2.5
North Carolina,Mitchell,37,121,2023-06-29,99,Moderate,PM2.5
North Carolina,Montgomery,37,123,2023-06-29,118,Unhealthy for Sensitive Groups,PM2.5
North Carolina,New Hanover,37,129,2023-06-29,73,Moderate,PM2.5
North Carolina,Northampton,37,131,2023-06-29,134,Unhealthy for Sensitive Groups,PM2.5
North Carolina,Pitt,37,147,2023-06-29,84,Moderate,PM2.5
North Carolina,Rowan,37,159,2023-06-29,122,Unhealthy for Sensitive Groups,PM2.5
North Carolina,Swain,37,173,2023-06-29,93,Moderate,PM2.5
North Carolina,Wake,37,183,2023-06-29,130,Unhealthy for Sensitive Groups,PM2.5
North Dakota,Billings,38,7,2023-06-29,49,Good,PM2.5
North Dakota,Burke,38,13,2023-06-29,106,Unhealthy for Sensitive Groups,PM2.5
North Dakota,Burleigh,38,15,2023-06-29,64,Moderate,PM2.5
North Dakota,Cass,38,17,2023-06-29,54,Moderate,PM2.5
North Dakota,Dunn,38,25,2023-06-29,64,Moderate,PM2.5
North Dakota,McKenzie,38,53,2023-06-29,59,Moderate,PM2.5
North Dakota,Mercer,38,57,2023-06-29,70,Moderate,PM2.5
North Dakota,Oliver,38,65,2023-06-29,66,Moderate,PM2.5
North Dakota,Ward,38,101,2023-06-29,84,Moderate,PM2.5
Ohio,Allen,39,3,2023-06-29,163,Unhealthy,PM2.5
Ohio,Athens,39,9,2023-06-29,156,Unhealthy,PM2.5
Ohio,Belmont,39,13,2023-06-29,173,Unhealthy,PM2.5
Ohio,Butler,39,17,2023-06-29,152,Unhealthy,PM2.5
Ohio,Clark,39,23,2023-06-29,154,Unhealthy,PM2.5
Ohio,Clermont,39,25,2023-06-29,125,Unhealthy for Sensitive Groups,PM2.5
Ohio,Cuyahoga,39,35,2023-06-29,167,Unhealthy,PM2.5
Ohio,Franklin,39,49,2023-06-29,174,Unhealthy,PM2.5
Ohio,Hamilton,39,61,2023-06-29,149,Unhealthy for Sensitive Groups,PM2.5
Ohio,Jefferson,39,81,2023-06-29,195,Unhealthy,PM2.5
Ohio,Lake,39,85,2023-06-29,152,Unhealthy,PM2.5
Ohio,Lawrence,39,87,2023-06-29,155,Unhealthy,PM2.5
Ohio,Lucas,39,95,2023-06-29,174,Unhealthy,PM2.5
Ohio,Mahoning,39,99,2023-06-29,177,Unhealthy,PM2.5
Ohio,Medina,39,103,2023-06-29,174,Unhealthy,PM2.5
Ohio,Montgomery,39,113,2023-06-29,152,Unhealthy,PM2.5
Ohio,Preble,39,135,2023-06-29,152,Unhealthy,PM2.5
Ohio,Scioto,39,145,2023-06-29,157,Unhealthy,PM2.5
Ohio,Stark,39,151,2023-06-29,194,Unhealthy,PM2.5
Ohio,Summit,39,153,2023-06-29,168,Unhealthy,PM2.5
Ohio,Trumbull,39,155,2023-06-29,174,Unhealthy,PM2.5
Ohio,Warren,39,165,2023-06-29,134,Unhealthy for Sensitive Groups,PM2.5
Oklahoma,Kay,40,71,2023-06-29,45,Good,PM2.5
Oklahoma,Sequoyah,40,135,2023-06-29,35,Good,PM2.5
Oregon,Baker,41,1,2023-06-29,25,Good,PM2.5
Oregon,Crook,41,13,2023-06-29,23,Good,PM2.5
Oregon,Deschutes,41,17,2023-06-29,20,Good,PM2.5
Oregon,Grant,41,23,2023-06-29,23,Good,PM2.5
Oregon,Harney,41,25,2023-06-29,20,Good,PM2.5
Oregon,Jefferson,41,31,2023-06-29,23,Good,PM2.5
Oregon,Josephine,41,33,2023-06-29,22,Good,PM2.5
Oregon,Klamath,41,35,2023-06-29,28,Good,PM2.5
Oregon,Lake,41,37,2023-06-29,27,Good,PM2.5
Oregon,Linn,41,43,2023-06-29,18,Good,PM2.5
Oregon,Union,41,61,2023-06-29,27,Good,PM2.5
Oregon,Wallowa,41,63,2023-06-29,25,Good,PM2.5
Oregon,Wasco,41,65,2023-06-29,20,Good,PM2.5
Pennsylvania,Adams,42,1,2023-06-29,181,Unhealthy,PM2.5
Pennsylvania,Allegheny,42,3,2023-06-29,212,Very Unhealthy,PM2.5
Pennsylvania,Armstrong,42,5,2023-06-29,192,Unhealthy,PM2.5
Pennsylvania,Beaver,42,7,2023-06-29,197,Unhealthy,PM2.5
Pennsylvania,Berks,42,11,2023-06-29,167,Unhealthy,PM2.5
Pennsylvania,Blair,42,13,2023-06-29,193,Unhealthy,PM2.5
Pennsylvania,Cambria,42,21,2023-06-29,187,Unhealthy,PM2.5
Pennsylvania,Centre,42,27,2023-06-29,173,Unhealthy,PM2.5
Pennsylvania,Chester,42,29,2023-06-29,169,Unhealthy,PM2.5
Pennsylvania,Cumberland,42,41,2023-06-29,171,Unhealthy,PM2.5
Pennsylvania,Dauphin,42,43,2023-06-29,173,Unhealthy,PM2.5
Pennsylvania,Delaware,42,45,2023-06-29,165,Unhealthy,PM2.5
Pennsylvania,Erie,42,49,2023-06-29,102,Unhealthy for Sensitive Groups,PM2.5
Pennsylvania,Indiana,42,63,2023-06-29,197,Unhealthy,PM2.5
Pennsylvania,Lackawanna,42,69,2023-06-29,167,Unhealthy,PM2.5
Pennsylvania,Lancaster,42,71,2023-06-29,170,Unhealthy,PM2.5
Pennsylvania,Lebanon,42,75,2023-06-29,167,Unhealthy,PM2.5
Pennsylvania,Lehigh,42,77,2023-06-29,163,Unhealthy,PM2.5
Pennsylvania,Mercer,42,85,2023-06-29,171,Unhealthy,PM2.5
Pennsylvania,Montgomery,42,91,2023-06-29,162,Unhealthy,PM2.5
Pennsylvania,Northampton,42,95,2023-06-29,164,Unhealthy,PM2.5
Pennsylvania,Philadelphia,42,101,2023-06-29,167,Unhealthy,PM2.5
Pennsylvania,Washington,42,125,2023-06-29,190,Unhealthy,PM2.5
Pennsylvania,York,42,133,2023-06-29,172,Unhealthy,PM2.5
Puerto Rico,Bayamon,72,21,2023-06-29,12,Good,PM2.5
Puerto Rico,Caguas,72,25,2023-06-29,14,Good,PM2.5
Puerto Rico,Fajardo,72,53,2023-06-29,13,Good,PM2.5
Puerto Rico,Guaynabo,72,61,2023-06-29,16,Good,PM2.5
Rhode Island,Providence,44,7,2023-06-29,51,Moderate,PM2.5
South Carolina,Charleston,45,19,2023-06-29,78,Moderate,PM2.5
South Carolina,Chesterfield,45,25,2023-06-29,98,Moderate,PM2.5
South Carolina,Edgefield,45,37,2023-06-29,68,Moderate,PM2.5
South Carolina,Florence,45,41,2023-06-29,97,Moderate,PM2.5
South Carolina,Greenville,45,45,2023-06-29,92,Moderate,PM2.5
South Carolina,Richland,45,79,2023-06-29,78,Moderate,PM2.5
South Carolina,York,45,91,2023-06-29,73,Moderate,PM2.5
South Dakota,Brown,46,13,2023-06-29,27,Good,PM2.5
South Dakota,Codington,46,29,2023-06-29,50,Good,PM2.5
South Dakota,Hughes,46,65,2023-06-29,15,Good,PM2.5
Tennessee,Blount,47,9,2023-06-29,126,Unhealthy for Sensitive Groups,PM2.5
Tennessee,Davidson,47,37,2023-06-29,83,Moderate,PM2.5
Tennessee,Dyer,47,45,2023-06-29,55,Moderate,PM2.5
Tennessee,Hamilton,47,65,2023-06-29,135,Unhealthy for Sensitive Groups,PM2.5
Tennessee,Knox,47,93,2023-06-29,140,Unhealthy for Sensitive Groups,PM2.5
Tennessee,Lawrence,47,99,2023-06-29,56,Moderate,PM2.5
Tennessee,Madison,47,113,2023-06-29,56,Moderate,PM2.5
Tennessee,Maury,47,119,2023-06-29,53,Moderate,PM2.5
Tennessee,McMinn,47,107,2023-06-29,108,Unhealthy for Sensitive Groups,PM2.5
Tennessee,Montgomery,47,125,2023-06-29,50,Good,PM2.5
Tennessee,Putnam,47,141,2023-06-29,99,Moderate,PM2.5
Tennessee,Roane,47,145,2023-06-29,104,Unhealthy for Sensitive Groups,PM2.5
Tennessee,Shelby,47,157,2023-06-29,56,Moderate,PM2.5
Tennessee,Sullivan,47,163,2023-06-29,118,Unhealthy for Sensitive Groups,PM2.5
Tennessee,Sumner,47,165,2023-06-29,79,Moderate,PM2.5
Texas,Atascosa,48,13,2023-06-29,51,Moderate,PM2.5
Texas,Bowie,48,37,2023-06-29,54,Moderate,PM2.5
Texas,Brazos,48,41,2023-06-29,27,Good,PM2.5
Texas,Cameron,48,61,2023-06-29,42,Good,PM2.5
Texas,Dallas,48,113,2023-06-29,47,Good,PM2.5
Texas,Ector,48,135,2023-06-29,34,Good,PM2.5
Texas,El Paso,48,141,2023-06-29,67,Moderate,PM2.5
Texas,Galveston,48,167,2023-06-29,31,Good,PM2.5
Texas,Harris,48,201,2023-06-29,46,Good,PM2.5
Texas,Hidalgo,48,215,2023-06-29,30,Good,PM2.5
Texas,Jefferson,48,245,2023-06-29,33,Good,PM2.5
Texas,Kleberg,48,273,2023-06-29,34,Good,PM2.5
Texas,Lubbock,48,303,2023-06-29,26,Good,PM2.5
Texas,Navarro,48,349,2023-06-29,38,Good,PM2.5
Texas,Nueces,48,355,2023-06-29,47,Good,PM2.5
Texas,Potter,48,375,2023-06-29,39,Good,PM2.5
Texas,Tarrant,48,439,2023-06-29,47,Good,PM2.5
